order_id,product_id,ship_mode,shipping_cost,ship_date
ES-2012-3246286,OFF-AR-10001216,Standard Class,1.93,2024-08-11 00:00:00.000000 UTC
ES-2012-5112933,OFF-AR-10001672,Standard Class,18.36,2024-08-17 00:00:00.000000 UTC
ES-2012-2874029,OFF-AR-10000444,Standard Class,3.03,2024-10-20 00:00:00.000000 UTC
ES-2012-2555687,OFF-BI-10002738,Standard Class,1.26,2024-06-10 00:00:00.000000 UTC
ES-2012-5870268,OFF-BI-10002894,Standard Class,24.16,2024-12-19 00:00:00.000000 UTC
ES-2012-5064111,OFF-BI-10003917,Standard Class,1.62,2024-12-22 00:00:00.000000 UTC
ES-2012-1778547,TEC-AC-10004203,Standard Class,16.36,2024-08-15 00:00:00.000000 UTC
ES-2012-3157970,TEC-AC-10004704,Standard Class,22.17,2024-09-11 00:00:00.000000 UTC
ES-2012-4331653,TEC-AC-10003577,Standard Class,146.28,2024-11-25 00:00:00.000000 UTC
ES-2012-3052180,TEC-AC-10001056,Standard Class,50.3,2024-09-11 00:00:00.000000 UTC
ES-2012-1324546,TEC-AC-10001666,Standard Class,8.82,2024-05-01 00:00:00.000000 UTC
ES-2012-3246286,TEC-AC-10003334,Standard Class,7.77,2024-08-11 00:00:00.000000 UTC
ES-2012-1721838,FUR-FU-10003325,Standard Class,20.05,2024-02-23 00:00:00.000000 UTC
ES-2012-2418365,FUR-FU-10004527,Standard Class,25.49,2024-05-26 00:00:00.000000 UTC
ES-2012-2555687,FUR-FU-10000468,Standard Class,45.59,2024-06-10 00:00:00.000000 UTC
ES-2012-2123999,FUR-FU-10000567,Standard Class,5.66,2024-08-08 00:00:00.000000 UTC
ES-2012-3246286,FUR-FU-10004604,Standard Class,2.35,2024-08-11 00:00:00.000000 UTC
ES-2012-3539223,TEC-AC-10004520,Standard Class,14.53,2024-10-07 00:00:00.000000 UTC
ES-2012-4099024,TEC-AC-10002218,Standard Class,11.57,2024-08-18 00:00:00.000000 UTC
ES-2012-5954014,FUR-FU-10002919,Standard Class,96.05,2024-02-11 00:00:00.000000 UTC
ES-2012-4331653,TEC-AC-10004997,Standard Class,61.73,2024-05-30 00:00:00.000000 UTC
ES-2012-2511184,TEC-MA-10000946,Standard Class,3.19,2024-09-30 00:00:00.000000 UTC
ES-2012-5736749,TEC-CO-10000338,Standard Class,63.05,2013-01-04 00:00:00.000000 UTC
IT-2012-5960351,TEC-CO-10003516,Standard Class,105.11,2024-03-21 00:00:00.000000 UTC
ES-2012-3840924,FUR-CH-10002085,Standard Class,50.32,2024-06-29 00:00:00.000000 UTC
ES-2012-2942603,FUR-BO-10003738,Standard Class,128.38,2024-09-25 00:00:00.000000 UTC
ES-2012-5691758,FUR-BO-10000259,Standard Class,195.87,2024-10-02 00:00:00.000000 UTC
IT-2012-2157465,FUR-BO-10004547,Standard Class,46.55,2024-11-18 00:00:00.000000 UTC
IT-2012-2157465,TEC-PH-10002312,Standard Class,87.47,2024-11-18 00:00:00.000000 UTC
ES-2012-5480702,FUR-CH-10003249,Standard Class,71.0,2024-11-25 00:00:00.000000 UTC
ES-2012-5480702,FUR-CH-10001784,Standard Class,30.68,2024-11-25 00:00:00.000000 UTC
ES-2012-4099024,OFF-AP-10001926,Standard Class,124.15,2024-08-18 00:00:00.000000 UTC
ES-2012-2376528,OFF-ST-10002566,Standard Class,97.46,2024-06-23 00:00:00.000000 UTC
ES-2012-3144294,OFF-ST-10004489,Standard Class,76.55,2024-01-09 00:00:00.000000 UTC
ES-2012-1191624,OFF-ST-10004695,Standard Class,11.38,2024-07-03 00:00:00.000000 UTC
ES-2012-4331653,OFF-ST-10004695,Standard Class,3.87,2024-11-25 00:00:00.000000 UTC
IT-2012-3613157,OFF-AP-10002531,Standard Class,28.32,2024-12-08 00:00:00.000000 UTC
ES-2012-1191624,TEC-CO-10001375,Standard Class,62.24,2024-07-03 00:00:00.000000 UTC
ES-2012-5677695,FUR-CH-10003842,Standard Class,43.8,2024-07-10 00:00:00.000000 UTC
ES-2012-2854342,FUR-CH-10001237,Standard Class,37.7,2024-10-03 00:00:00.000000 UTC
ES-2012-4269542,FUR-BO-10002781,Standard Class,20.05,2024-12-05 00:00:00.000000 UTC
ES-2012-3840924,TEC-MA-10000946,Standard Class,18.62,2024-04-24 00:00:00.000000 UTC
ES-2012-2700213,TEC-PH-10004271,Standard Class,27.04,2024-11-29 00:00:00.000000 UTC
ES-2012-2123999,TEC-CO-10003807,Standard Class,22.1,2024-08-08 00:00:00.000000 UTC
ES-2012-2123999,TEC-PH-10004910,Standard Class,37.9,2024-08-08 00:00:00.000000 UTC
IT-2012-5346950,FUR-CH-10002212,Standard Class,5.79,2024-08-10 00:00:00.000000 UTC
ES-2012-2700213,TEC-PH-10004601,Standard Class,32.12,2024-11-29 00:00:00.000000 UTC
ES-2012-5247012,FUR-CH-10000966,Standard Class,5.01,2024-06-08 00:00:00.000000 UTC
ES-2012-5207465,TEC-MA-10000473,Standard Class,9.3,2024-07-03 00:00:00.000000 UTC
ES-2012-2700213,OFF-AP-10003032,Standard Class,16.55,2024-11-29 00:00:00.000000 UTC
ES-2012-4228050,OFF-ST-10001025,Standard Class,9.13,2024-06-13 00:00:00.000000 UTC
ES-2012-5207465,OFF-ST-10000875,Standard Class,4.53,2024-07-03 00:00:00.000000 UTC
ES-2012-2123999,OFF-ST-10003147,Standard Class,9.23,2024-08-08 00:00:00.000000 UTC
IT-2012-5346950,OFF-ST-10001195,Standard Class,0.5,2024-08-10 00:00:00.000000 UTC
IT-2012-5346950,OFF-ST-10004267,Standard Class,44.61,2024-08-10 00:00:00.000000 UTC
ES-2012-3534614,OFF-ST-10001858,Standard Class,6.1,2024-11-24 00:00:00.000000 UTC
ES-2012-1444969,OFF-ST-10002340,Standard Class,18.38,2024-02-28 00:00:00.000000 UTC
ES-2012-2541285,FUR-BO-10004834,Standard Class,89.18,2024-03-12 00:00:00.000000 UTC
ES-2012-2541285,OFF-ST-10003305,Standard Class,3.34,2024-03-12 00:00:00.000000 UTC
ES-2012-2541285,OFF-ST-10001547,Standard Class,39.38,2024-03-12 00:00:00.000000 UTC
ES-2012-2418365,OFF-ST-10002539,Standard Class,21.2,2024-05-26 00:00:00.000000 UTC
ES-2012-2418365,TEC-MA-10004772,Standard Class,42.9,2024-05-26 00:00:00.000000 UTC
ES-2012-4978525,OFF-ST-10000095,Standard Class,7.36,2024-06-19 00:00:00.000000 UTC
ES-2012-1688414,TEC-MA-10003812,Standard Class,24.73,2024-07-26 00:00:00.000000 UTC
ES-2012-1688414,TEC-PH-10000494,Standard Class,56.5,2024-07-26 00:00:00.000000 UTC
IT-2012-3613157,FUR-BO-10004191,Standard Class,23.79,2024-08-09 00:00:00.000000 UTC
ES-2012-3246286,TEC-MA-10000753,Standard Class,15.54,2024-08-11 00:00:00.000000 UTC
ES-2012-4567263,FUR-CH-10003248,Standard Class,22.41,2024-08-27 00:00:00.000000 UTC
ES-2012-3157970,OFF-ST-10000648,Standard Class,5.87,2024-09-11 00:00:00.000000 UTC
ES-2012-1191762,FUR-CH-10004255,Standard Class,57.18,2024-09-27 00:00:00.000000 UTC
ES-2012-4934724,FUR-CH-10003365,Standard Class,62.04,2024-10-10 00:00:00.000000 UTC
IT-2012-2582915,TEC-CO-10001567,Standard Class,33.56,2024-10-15 00:00:00.000000 UTC
ES-2012-2874029,OFF-ST-10001648,Standard Class,6.01,2024-10-20 00:00:00.000000 UTC
ES-2012-5128771,TEC-CO-10003523,Standard Class,24.16,2013-01-03 00:00:00.000000 UTC
CA-2012-132136,OFF-BI-10002706,Standard Class,0.76,2024-03-12 00:00:00.000000 UTC
US-2012-164175,FUR-CH-10001146,Standard Class,14.19,2024-05-05 00:00:00.000000 UTC
CA-2012-164007,OFF-AP-10003849,Standard Class,1.56,2024-06-12 00:00:00.000000 UTC
CA-2012-145394,FUR-FU-10001215,Standard Class,2.4,2024-11-20 00:00:00.000000 UTC
US-2012-159982,FUR-FU-10002505,Standard Class,0.44,2024-12-04 00:00:00.000000 UTC
CA-2012-106208,OFF-AP-10004980,Standard Class,5.97,2024-12-15 00:00:00.000000 UTC
US-2012-123218,FUR-BO-10003966,Standard Class,22.18,2024-12-25 00:00:00.000000 UTC
US-2012-101399,FUR-FU-10002918,Standard Class,13.08,2024-01-24 00:00:00.000000 UTC
CA-2012-104871,FUR-CH-10003298,Standard Class,73.32,2024-04-03 00:00:00.000000 UTC
CA-2012-130365,FUR-CH-10003535,Standard Class,18.77,2024-04-29 00:00:00.000000 UTC
US-2012-168914,OFF-AP-10000358,Standard Class,0.92,2024-05-27 00:00:00.000000 UTC
CA-2012-157322,FUR-CH-10003774,Standard Class,26.87,2024-07-06 00:00:00.000000 UTC
CA-2012-157322,FUR-CH-10004086,Standard Class,41.27,2024-07-06 00:00:00.000000 UTC
US-2012-122784,FUR-BO-10002545,Standard Class,75.55,2024-07-27 00:00:00.000000 UTC
US-2012-122784,FUR-BO-10004690,Standard Class,50.85,2024-07-27 00:00:00.000000 UTC
US-2012-122784,OFF-BI-10000546,Standard Class,0.4,2024-07-27 00:00:00.000000 UTC
CA-2012-126970,OFF-BI-10000138,Standard Class,0.32,2024-09-24 00:00:00.000000 UTC
CA-2012-148873,OFF-BI-10003196,Standard Class,0.2,2024-10-05 00:00:00.000000 UTC
US-2012-104430,OFF-BI-10000301,Standard Class,0.58,2024-10-26 00:00:00.000000 UTC
CA-2012-157133,FUR-FU-10004904,Standard Class,12.58,2024-12-03 00:00:00.000000 UTC
US-2012-129637,FUR-FU-10000965,Standard Class,2.01,2024-12-22 00:00:00.000000 UTC
CA-2012-146675,TEC-AC-10004396,Standard Class,8.29,2024-04-20 00:00:00.000000 UTC
CA-2012-146675,TEC-CO-10001766,Standard Class,146.32,2024-04-20 00:00:00.000000 UTC
CA-2012-130365,OFF-ST-10002574,Standard Class,23.73,2024-04-29 00:00:00.000000 UTC
CA-2012-157322,OFF-PA-10000659,Standard Class,0.75,2024-07-06 00:00:00.000000 UTC
CA-2012-157322,OFF-ST-10003208,Standard Class,23.32,2024-07-06 00:00:00.000000 UTC
CA-2012-157322,OFF-ST-10004507,Standard Class,3.69,2024-07-06 00:00:00.000000 UTC
US-2012-122784,TEC-PH-10001557,Standard Class,26.98,2024-07-27 00:00:00.000000 UTC
CA-2012-139738,OFF-AR-10004602,Standard Class,13.63,2024-09-29 00:00:00.000000 UTC
CA-2012-148873,TEC-AC-10003657,Standard Class,4.85,2024-10-05 00:00:00.000000 UTC
CA-2012-129476,TEC-AC-10000844,Standard Class,13.56,2024-10-20 00:00:00.000000 UTC
CA-2012-103961,OFF-LA-10004484,Standard Class,1.33,2024-11-09 00:00:00.000000 UTC
CA-2012-117898,OFF-EN-10004459,Standard Class,2.23,2024-12-11 00:00:00.000000 UTC
US-2012-129637,OFF-AR-10003829,Standard Class,1.15,2024-12-22 00:00:00.000000 UTC
US-2012-129637,OFF-ST-10003716,Standard Class,8.98,2024-12-22 00:00:00.000000 UTC
CA-2012-121405,TEC-PH-10002890,Standard Class,5.9,2024-04-04 00:00:00.000000 UTC
CA-2012-164007,TEC-AC-10003433,Standard Class,0.18,2024-06-12 00:00:00.000000 UTC
US-2012-100377,TEC-CO-10001046,Standard Class,286.3,2024-09-01 00:00:00.000000 UTC
CA-2012-145394,TEC-PH-10001051,Standard Class,15.01,2024-11-20 00:00:00.000000 UTC
US-2012-159982,TEC-PH-10001580,Standard Class,51.81,2024-12-04 00:00:00.000000 UTC
CA-2012-109113,TEC-AC-10004761,Standard Class,4.68,2024-12-23 00:00:00.000000 UTC
US-2012-123218,TEC-AC-10000736,Standard Class,15.25,2024-12-25 00:00:00.000000 UTC
US-2012-123218,TEC-PH-10001061,Standard Class,14.36,2024-12-25 00:00:00.000000 UTC
CA-2012-112522,OFF-AR-10003183,Standard Class,0.85,2024-10-17 00:00:00.000000 UTC
CA-2012-151785,OFF-FA-10000611,Standard Class,0.51,2024-03-10 00:00:00.000000 UTC
CA-2012-121405,OFF-PA-10001838,Standard Class,2.07,2024-04-04 00:00:00.000000 UTC
CA-2012-145394,OFF-ST-10000344,Standard Class,1.69,2024-11-20 00:00:00.000000 UTC
US-2012-159982,OFF-ST-10004804,Standard Class,5.99,2024-12-04 00:00:00.000000 UTC
US-2012-159982,OFF-ST-10001590,Standard Class,3.39,2024-12-04 00:00:00.000000 UTC
US-2012-163783,OFF-ST-10002957,Standard Class,0.71,2013-01-01 00:00:00.000000 UTC
CA-2012-148859,OFF-ST-10004950,Standard Class,1.26,2013-01-01 00:00:00.000000 UTC
GG-2012-4850,OFF-BRE-10003081,Standard Class,29.45,2024-09-01 00:00:00.000000 UTC
GG-2012-4850,OFF-ELI-10001904,Standard Class,0.86,2024-09-01 00:00:00.000000 UTC
GG-2012-4080,OFF-AVE-10004251,Standard Class,17.93,2024-06-07 00:00:00.000000 UTC
GG-2012-8310,OFF-WIL-10000986,Standard Class,0.71,2024-03-02 00:00:00.000000 UTC
CA-2012-105970,OFF-AR-10003156,Standard Class,0.71,2024-03-07 00:00:00.000000 UTC
CA-2012-105970,OFF-EN-10001532,Standard Class,14.09,2024-03-07 00:00:00.000000 UTC
CA-2012-153108,OFF-AP-10002222,Standard Class,6.37,2024-03-09 00:00:00.000000 UTC
CA-2012-115742,OFF-BI-10004410,Standard Class,3.47,2024-04-22 00:00:00.000000 UTC
CA-2012-115742,OFF-LA-10002762,Standard Class,7.07,2024-04-22 00:00:00.000000 UTC
CA-2012-146290,OFF-AR-10001897,Standard Class,28.36,2024-05-11 00:00:00.000000 UTC
CA-2012-168277,OFF-LA-10004484,Standard Class,0.79,2024-06-03 00:00:00.000000 UTC
CA-2012-136105,OFF-ST-10002444,Standard Class,1.0,2024-06-16 00:00:00.000000 UTC
CA-2012-149909,OFF-PA-10000726,Standard Class,5.49,2024-11-17 00:00:00.000000 UTC
CA-2012-149909,OFF-PA-10001790,Standard Class,6.05,2024-11-17 00:00:00.000000 UTC
CA-2012-153108,TEC-PH-10001552,Standard Class,1.34,2024-03-09 00:00:00.000000 UTC
CA-2012-115742,FUR-CH-10003061,Standard Class,8.69,2024-04-22 00:00:00.000000 UTC
CA-2012-115742,FUR-FU-10001706,Standard Class,0.35,2024-04-22 00:00:00.000000 UTC
CA-2012-115567,FUR-CH-10000015,Standard Class,132.78,2024-09-18 00:00:00.000000 UTC
CA-2012-115567,TEC-AC-10001314,Standard Class,13.62,2024-09-18 00:00:00.000000 UTC
CA-2012-149909,TEC-PH-10001536,Standard Class,4.95,2024-11-17 00:00:00.000000 UTC
IN-2012-69436,OFF-AR-10002105,Standard Class,1.97,2024-08-23 00:00:00.000000 UTC
IN-2012-79936,TEC-MA-10004059,Standard Class,49.9,2024-01-06 00:00:00.000000 UTC
CA-2012-153381,OFF-BI-10001525,Standard Class,1.77,2024-09-28 00:00:00.000000 UTC
CA-2012-153381,FUR-CH-10000988,Standard Class,113.71,2024-09-28 00:00:00.000000 UTC
US-2012-151407,TEC-PH-10003885,Standard Class,28.87,2024-11-12 00:00:00.000000 UTC
RS-2012-7530,OFF-STA-10002654,Standard Class,0.96,2024-02-17 00:00:00.000000 UTC
RS-2012-6380,TEC-MOT-10003366,Standard Class,7.55,2024-12-19 00:00:00.000000 UTC
TU-2012-8730,FUR-OFF-10001132,Standard Class,107.91,2024-02-28 00:00:00.000000 UTC
TU-2012-5900,FUR-RUB-10003724,Standard Class,25.37,2024-12-24 00:00:00.000000 UTC
TU-2012-5900,OFF-STA-10001636,Standard Class,1.33,2024-12-24 00:00:00.000000 UTC
TU-2012-5900,TEC-SAN-10002684,Standard Class,1.39,2024-12-24 00:00:00.000000 UTC
TU-2012-5900,OFF-CUI-10002413,Standard Class,4.03,2024-12-24 00:00:00.000000 UTC
TU-2012-2510,FUR-ELD-10003695,Standard Class,2.97,2024-04-08 00:00:00.000000 UTC
TU-2012-2510,TEC-APP-10004584,Standard Class,2.08,2024-04-08 00:00:00.000000 UTC
TU-2012-7040,FUR-ADV-10000183,Standard Class,34.76,2024-11-17 00:00:00.000000 UTC
TU-2012-9440,OFF-OIC-10004536,Standard Class,0.5,2024-01-10 00:00:00.000000 UTC
TU-2012-7270,OFF-ACC-10004281,Standard Class,0.19,2024-03-05 00:00:00.000000 UTC
TU-2012-7510,OFF-ACC-10004538,Standard Class,0.69,2024-04-03 00:00:00.000000 UTC
TU-2012-7510,OFF-NOV-10000092,Standard Class,0.57,2024-04-03 00:00:00.000000 UTC
TU-2012-2510,OFF-ENE-10003549,Standard Class,3.44,2024-04-08 00:00:00.000000 UTC
TU-2012-3780,OFF-SAN-10000931,Standard Class,1.63,2024-07-03 00:00:00.000000 UTC
TU-2012-790,OFF-ENE-10000012,Standard Class,3.59,2024-12-25 00:00:00.000000 UTC
TU-2012-9440,OFF-SME-10000973,Standard Class,2.28,2024-01-10 00:00:00.000000 UTC
TU-2012-2510,OFF-ROG-10002682,Standard Class,5.48,2024-04-08 00:00:00.000000 UTC
TU-2012-100,OFF-TEN-10002835,Standard Class,5.47,2024-03-07 00:00:00.000000 UTC
TU-2012-7870,OFF-ROG-10001818,Standard Class,0.51,2024-08-25 00:00:00.000000 UTC
TU-2012-3220,OFF-ELD-10002240,Standard Class,0.84,2024-11-16 00:00:00.000000 UTC
TU-2012-9810,OFF-FIS-10002924,Standard Class,3.68,2024-02-28 00:00:00.000000 UTC
TU-2012-7870,OFF-BIN-10003327,Standard Class,0.51,2024-08-25 00:00:00.000000 UTC
TU-2012-1690,OFF-SAN-10004232,Standard Class,0.85,2024-12-31 00:00:00.000000 UTC
TU-2012-1690,OFF-STO-10003342,Standard Class,0.43,2024-12-31 00:00:00.000000 UTC
TU-2012-100,FUR-SAU-10003188,Standard Class,3.18,2024-03-07 00:00:00.000000 UTC
TU-2012-3220,FUR-TEN-10000002,Standard Class,0.23,2024-11-16 00:00:00.000000 UTC
TU-2012-1690,TEC-BEL-10003896,Standard Class,2.01,2024-12-31 00:00:00.000000 UTC
TU-2012-1690,TEC-BRO-10001938,Standard Class,9.62,2024-12-31 00:00:00.000000 UTC
TU-2012-8280,TEC-HEW-10001558,Standard Class,3.88,2024-10-09 00:00:00.000000 UTC
TU-2012-8280,TEC-HEW-10003695,Standard Class,4.5,2024-10-09 00:00:00.000000 UTC
TU-2012-8280,TEC-APP-10001340,Standard Class,2.03,2024-10-09 00:00:00.000000 UTC
TU-2012-8280,OFF-HAM-10004122,Standard Class,19.09,2024-10-09 00:00:00.000000 UTC
TU-2012-8280,OFF-STA-10002654,Standard Class,0.21,2024-10-09 00:00:00.000000 UTC
TU-2012-8280,OFF-WIL-10000146,Standard Class,1.95,2024-10-09 00:00:00.000000 UTC
TU-2012-220,OFF-CAR-10001911,Standard Class,1.34,2024-01-13 00:00:00.000000 UTC
TU-2012-220,OFF-IBI-10001951,Standard Class,0.45,2024-01-13 00:00:00.000000 UTC
TU-2012-220,OFF-IBI-10001772,Standard Class,0.34,2024-01-13 00:00:00.000000 UTC
TU-2012-220,OFF-SME-10004518,Standard Class,1.52,2024-01-13 00:00:00.000000 UTC
TU-2012-220,OFF-TEN-10002835,Standard Class,5.74,2024-01-13 00:00:00.000000 UTC
TU-2012-220,TEC-LOG-10002018,Standard Class,2.45,2024-01-13 00:00:00.000000 UTC
TU-2012-220,TEC-CAN-10002843,Standard Class,17.54,2024-01-13 00:00:00.000000 UTC
TU-2012-620,FUR-TEN-10003879,Standard Class,3.7,2024-03-08 00:00:00.000000 UTC
TU-2012-620,OFF-BIC-10003473,Standard Class,1.67,2024-03-08 00:00:00.000000 UTC
TU-2012-620,OFF-EAT-10001303,Standard Class,0.37,2024-03-08 00:00:00.000000 UTC
TU-2012-200,OFF-BOS-10001511,Standard Class,2.44,2024-06-30 00:00:00.000000 UTC
TU-2012-200,OFF-STO-10004495,Standard Class,0.43,2024-06-30 00:00:00.000000 UTC
TU-2012-200,TEC-HEW-10004522,Standard Class,8.12,2024-06-30 00:00:00.000000 UTC
TU-2012-200,TEC-NOK-10001282,Standard Class,28.9,2024-06-30 00:00:00.000000 UTC
TU-2012-4210,OFF-CUI-10004536,Standard Class,2.29,2024-07-23 00:00:00.000000 UTC
TU-2012-4210,OFF-SAN-10003285,Standard Class,0.43,2024-07-23 00:00:00.000000 UTC
TU-2012-9500,OFF-ELD-10000024,Standard Class,5.17,2024-08-26 00:00:00.000000 UTC
TU-2012-6550,OFF-ROG-10001101,Standard Class,1.4,2024-10-16 00:00:00.000000 UTC
TU-2012-6550,TEC-SAN-10001899,Standard Class,5.11,2024-10-16 00:00:00.000000 UTC
TU-2012-3340,FUR-DAN-10004940,Standard Class,12.62,2024-11-21 00:00:00.000000 UTC
TU-2012-3340,OFF-CAR-10002375,Standard Class,2.43,2024-11-21 00:00:00.000000 UTC
TU-2012-3340,OFF-TEN-10000433,Standard Class,6.63,2024-11-21 00:00:00.000000 UTC
TU-2012-3340,OFF-FIS-10001399,Standard Class,0.27,2024-11-21 00:00:00.000000 UTC
TU-2012-3340,TEC-MOT-10001342,Standard Class,5.87,2024-11-21 00:00:00.000000 UTC
TU-2012-1280,TEC-EPS-10000689,Standard Class,8.61,2024-12-08 00:00:00.000000 UTC
TU-2012-900,OFF-BIN-10003023,Standard Class,8.43,2024-12-23 00:00:00.000000 UTC
UP-2012-3090,OFF-FIS-10002924,Standard Class,2.18,2024-12-30 00:00:00.000000 UTC
RS-2012-6950,OFF-STI-10000144,Standard Class,16.12,2024-01-25 00:00:00.000000 UTC
RS-2012-6950,OFF-FEL-10002897,Standard Class,15.86,2024-01-25 00:00:00.000000 UTC
RS-2012-6950,OFF-BIC-10001632,Standard Class,1.2,2024-01-25 00:00:00.000000 UTC
RS-2012-1280,FUR-ELD-10004559,Standard Class,4.61,2024-06-25 00:00:00.000000 UTC
TU-2012-3230,OFF-GLO-10004430,Standard Class,13.27,2024-10-11 00:00:00.000000 UTC
TU-2012-3230,TEC-LOG-10004419,Standard Class,5.37,2024-10-11 00:00:00.000000 UTC
TU-2012-3230,TEC-HP -10004082,Standard Class,8.8,2024-10-11 00:00:00.000000 UTC
TU-2012-3230,OFF-STI-10001136,Standard Class,2.32,2024-10-11 00:00:00.000000 UTC
TU-2012-190,OFF-AVE-10002311,Standard Class,2.11,2024-09-23 00:00:00.000000 UTC
TU-2012-190,OFF-HON-10002610,Standard Class,0.41,2024-09-23 00:00:00.000000 UTC
TU-2012-1600,TEC-HEW-10004522,Standard Class,41.74,2024-02-19 00:00:00.000000 UTC
TU-2012-180,FUR-TEN-10003648,Standard Class,0.43,2024-07-31 00:00:00.000000 UTC
TU-2012-1600,TEC-BRO-10000381,Standard Class,7.96,2024-02-19 00:00:00.000000 UTC
TU-2012-180,OFF-SAN-10000335,Standard Class,0.17,2024-07-31 00:00:00.000000 UTC
TU-2012-1600,OFF-BOS-10004950,Standard Class,1.92,2024-02-19 00:00:00.000000 UTC
TU-2012-370,OFF-KRA-10004876,Standard Class,3.21,2024-06-07 00:00:00.000000 UTC
TU-2012-3070,OFF-HAM-10000312,Standard Class,65.79,2024-10-17 00:00:00.000000 UTC
TU-2012-7670,FUR-SAF-10000508,Standard Class,14.47,2024-06-17 00:00:00.000000 UTC
TU-2012-370,OFF-STA-10001791,Standard Class,0.27,2024-06-07 00:00:00.000000 UTC
TU-2012-7670,OFF-BIN-10004512,Standard Class,0.33,2024-06-17 00:00:00.000000 UTC
TU-2012-3070,OFF-BOS-10001348,Standard Class,1.0,2024-10-17 00:00:00.000000 UTC
IN-2012-48744,OFF-EN-10003391,Standard Class,3.18,2024-09-11 00:00:00.000000 UTC
IN-2012-48744,TEC-CO-10002197,Standard Class,83.68,2024-09-11 00:00:00.000000 UTC
ID-2012-43900,FUR-CH-10004491,Standard Class,81.39,2024-06-12 00:00:00.000000 UTC
ID-2012-43900,TEC-AC-10001840,Standard Class,11.38,2024-06-12 00:00:00.000000 UTC
ID-2012-39987,TEC-MA-10002520,Standard Class,58.49,2024-06-13 00:00:00.000000 UTC
IN-2012-20765,TEC-AC-10004012,Standard Class,7.09,2024-11-03 00:00:00.000000 UTC
IN-2012-20765,TEC-PH-10004714,Standard Class,24.4,2024-11-03 00:00:00.000000 UTC
ID-2012-43900,OFF-AR-10003875,Standard Class,9.45,2024-06-12 00:00:00.000000 UTC
IN-2012-58789,OFF-BI-10003713,Standard Class,3.32,2024-10-20 00:00:00.000000 UTC
ID-2012-76499,OFF-LA-10003381,Standard Class,3.68,2024-09-16 00:00:00.000000 UTC
ID-2012-43900,OFF-ST-10004583,Standard Class,7.08,2024-06-12 00:00:00.000000 UTC
ID-2012-57669,OFF-FA-10004067,Standard Class,6.18,2024-02-17 00:00:00.000000 UTC
IN-2012-46560,OFF-BI-10001200,Standard Class,4.09,2024-09-13 00:00:00.000000 UTC
IN-2012-46560,OFF-BI-10001324,Standard Class,0.32,2024-09-13 00:00:00.000000 UTC
IN-2012-46560,OFF-EN-10004849,Standard Class,13.28,2024-09-13 00:00:00.000000 UTC
IN-2012-46560,TEC-MA-10001360,Standard Class,43.17,2024-09-13 00:00:00.000000 UTC
ID-2012-71858,TEC-PH-10003784,Standard Class,52.22,2024-02-07 00:00:00.000000 UTC
ID-2012-71858,FUR-CH-10004576,Standard Class,5.83,2024-02-07 00:00:00.000000 UTC
ID-2012-31426,TEC-CO-10000560,Standard Class,25.98,2024-02-20 00:00:00.000000 UTC
ID-2012-31426,OFF-BI-10004078,Standard Class,3.91,2024-02-20 00:00:00.000000 UTC
ID-2012-69975,OFF-AR-10002417,Standard Class,2.71,2024-10-08 00:00:00.000000 UTC
ID-2012-31426,OFF-FA-10004523,Standard Class,1.44,2024-02-20 00:00:00.000000 UTC
ID-2012-33505,OFF-FA-10001072,Standard Class,0.78,2024-03-28 00:00:00.000000 UTC
ID-2012-69975,OFF-FA-10001925,Standard Class,1.9,2024-10-08 00:00:00.000000 UTC
ID-2012-14073,OFF-BI-10003874,Standard Class,0.94,2024-05-27 00:00:00.000000 UTC
ID-2012-14073,OFF-LA-10001444,Standard Class,1.19,2024-05-27 00:00:00.000000 UTC
ID-2012-14073,OFF-PA-10004727,Standard Class,2.47,2024-05-27 00:00:00.000000 UTC
ID-2012-36977,OFF-BI-10001266,Standard Class,5.23,2024-06-18 00:00:00.000000 UTC
ID-2012-36977,TEC-CO-10002283,Standard Class,23.47,2024-06-18 00:00:00.000000 UTC
ID-2012-59384,FUR-CH-10002213,Standard Class,64.68,2024-08-16 00:00:00.000000 UTC
ID-2012-59384,OFF-PA-10003020,Standard Class,0.91,2024-08-16 00:00:00.000000 UTC
ID-2012-59384,OFF-ST-10003141,Standard Class,18.47,2024-08-16 00:00:00.000000 UTC
ID-2012-65957,TEC-MA-10000555,Standard Class,53.44,2024-09-04 00:00:00.000000 UTC
IN-2012-45279,OFF-BI-10000206,Standard Class,2.64,2024-09-14 00:00:00.000000 UTC
IN-2012-45279,OFF-FA-10000549,Standard Class,0.23,2024-09-14 00:00:00.000000 UTC
IN-2012-45279,OFF-PA-10003899,Standard Class,3.86,2024-09-14 00:00:00.000000 UTC
IN-2012-76926,OFF-BI-10003018,Standard Class,2.98,2024-10-31 00:00:00.000000 UTC
IN-2012-76926,OFF-FA-10004298,Standard Class,0.23,2024-10-31 00:00:00.000000 UTC
IN-2012-76926,OFF-LA-10004756,Standard Class,0.74,2024-10-31 00:00:00.000000 UTC
IN-2012-76926,OFF-LA-10004745,Standard Class,3.27,2024-10-31 00:00:00.000000 UTC
IN-2012-76926,OFF-ST-10000327,Standard Class,2.99,2024-10-31 00:00:00.000000 UTC
MX-2012-157861,OFF-AR-10004010,Standard Class,1.944,2024-06-03 00:00:00.000000 UTC
MX-2012-128342,OFF-FA-10000131,Standard Class,2.335,2024-05-07 00:00:00.000000 UTC
